title,authors,journal,year,keywords,abstract,url,pmcid
Draft Genome Sequences of Fungi Isolated from the International Space Station during the Microbial Tracking-2 Experiment,Anna C Simpson; Camilla Urbaniak; John R Bateh; Nitin K Singh; Jason M Wood; Marilyne Debieu; Niamh B O’Hara; Jos Houbraken; Christopher E Mason; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8444978/,PMC8444978
Increasing the Number of Unloading/Reambulation Cycles does not Adversely Impact Body Composition and Lumbar Bone Mineral Density but Reduces Tissue Sensitivity,Shikha Gupta; Sarah L Manske; Stefan Judex,Acta astronautica,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3747666/,PMC3747666
Bone shaft bending strength index is unaffected by exercise and unloading in mice,Ian J Wallace; Shikha Gupta; Jeyantt Sankaran; Brigitte Demes; Stefan Judex,Journal of Anatomy,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4337661/,PMC4337661
Focal enhancement of the skeleton to exercise correlates with responsivity of bone marrow mesenchymal stem cells rather than peak external forces,Ian J Wallace; Gabriel M Pagnotti; Jasper Rubin-Sigler; Matthew Naeher; Lynn E Copes; Stefan Judex; Clinton T Rubin; Brigitte Demes,The Journal of Experimental Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4631774/,PMC4631774
"Cytoskeletal Configuration Modulates Mechanically Induced Changes in Mesenchymal Stem Cell Osteogenesis, Morphology, and Stiffness",Suphannee Pongkitwitoon; Gunes Uzer; Janet Rubin; Stefan Judex,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5052530/,PMC5052530
Genetic and tissue level muscle-bone interactions during unloading and reambulation,S Judex; W Zhang; LR Donahue; E Ozcivici,Journal of Musculoskeletal & Neuronal Interactions,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5114340/,PMC5114340
Osteocyte Apoptosis Caused by Hindlimb Unloading is Required to Trigger Osteocyte RANKL Production and Subsequent Resorption of Cortical and Trabecular Bone in Mice Femurs,Pamela Cabahug-Zuckerman; Dorra Frikha-Benayed; Robert J Majeska; Alyssa Tuthill; Shoshana Yakar; Stefan Judex; Mitchell B Schaffler,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5488280/,PMC5488280
Differential Single Cell Responses of Embryonic Stem Cells Versus Embryoid Bodies to Gravity Mechanostimulation,Cassandra M Juran; Justina Zvirblyte; Eduardo AC Almeida,Stem Cells and Development,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9293686/,PMC9293686
Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,Vidya Manian; Jairo Orozco-Sandoval; Victor Diaz-Martinez; Heeralal Janwa; Carlos Agrinsoni,Genes,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8953707/,PMC8953707
Macrophages inhibit Aspergillus fumigatus germination and neutrophil-mediated fungal killing,Emily E Rosowski; Nicholas Raffa; Benjamin P Knox; Netta Golenberg; Nancy P Keller; Anna Huttenlocher,PLoS Pathogens,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6091969/,PMC6091969
Contributions of Spore Secondary Metabolites to UV-C Protection and Virulence Vary in Different Aspergillus fumigatus Strains,Adriana Blachowicz; Nicholas Raffa; Jin Woo Bok; Tsokyi Choera; Benjamin Knox; Fang Yun Lim; Anna Huttenlocher; Clay C C Wang; Kasthuri Venkateswaran; Nancy P Keller,mBio,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7029147/,PMC7029147
Regulation of Hemocytes in Drosophila Requires dappled Cytochrome b5,Kurt Kleinhesselink; Corinna Conway; David Sholer; Irvin Huang; Deborah A Kimbrell,Biochemical Genetics,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3092937/,PMC3092937
A novel blue-light phototropic response is revealed in roots of Arabidopsis thaliana in microgravity,Joshua P Vandenbrink; Raul Herranz; F Javier Medina; Richard E Edelmann; John Z Kiss,Planta,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5748516/,PMC5748516
RNAseq Analysis of the Response of Arabidopsis thaliana to Fractional Gravity Under Blue-Light Stimulation During Spaceflight,Raúl Herranz; Joshua P Vandenbrink; Alicia Villacampa; Aránzazu Manzano; William L Poehlman; Frank Alex Feltus; John Z Kiss; Francisco Javier Medina,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6889863/,PMC6889863
Light and gravity signals synergize in modulating plant development,Joshua P Vandenbrink; John Z Kiss; Raul Herranz; F Javier Medina,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4211383/,PMC4211383
Recent transcriptomic studies to elucidate the plant adaptive response to spaceflight and to simulated space environments,Aránzazu Manzano; Eugénie Carnero-Diaz; Raúl Herranz; F Javier Medina,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9287483/,PMC9287483
Comparative transcriptomics indicate changes in cell wall organization and stress response in seedlings during spaceflight,Christina M Johnson; Aswati Subramanian; Sivakumar Pattathil; Melanie J Correll; John Z Kiss,American journal of botany,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5821596/,PMC5821596
Comparison of Microgravity Analogs to Spaceflight in Studies of Plant Growth and Development,John Z Kiss; Chris Wolverton; Sarah E Wyatt; Karl H Hasenstein; Jack JWA van Loon,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6908503/,PMC6908503
The Importance of Earth Reference Controls in Spaceflight -Omics Research: Characterization of Nucleolin Mutants from the Seedling Growth Experiments,Aránzazu Manzano; Alicia Villacampa; Julio Sáez-Vásquez; John Z Kiss; F Javier Medina; Raúl Herranz,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7607443/,PMC7607443
Red Light Enhances Plant Adaptation to Spaceflight and Mars g-Levels,Francisco-Javier Medina; Aránzazu Manzano; Raúl Herranz; John Z Kiss,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9605285/,PMC9605285
Effects of altered gravity on growth and morphology in Wolffia globosa implications for bioregenerative life support systems and space-based agriculture,Leone Ermes Romano; Jack J W A van Loon; Luigi Gennaro Izzo; Maurizio Iovane; Giovanna Aronne,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10764921/,PMC10764921
EUK-134 ameliorates nNOSμ translocation and skeletal muscle fiber atrophy during short-term mechanical unloading,John M Lawler; Mary Kunst; Jeff M Hord; Yang Lee; Kumar Joshi; Rachel E Botchlett; Angelo Ramirez; Daniel A Martinez,"American Journal of Physiology - Regulatory, Integrative and Comparative Physiology",,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3962621/,PMC3962621
MnSOD Overexpression Reduces Fibrosis and Pro-Apoptotic Signaling in the Aging Mouse Heart,Hyo-Bum Kwak; Yang Lee; Jong-Hee Kim; Holly Van Remmen; Arlan G Richardson; John M Lawler,The Journals of Gerontology Series A: Biological Sciences and Medical Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4462657/,PMC4462657
Lifelong Wheel Running Exercise and Mild Caloric Restriction Attenuate Nuclear EndoG in the Aging Plantaris Muscle,Jong-Hee Kim; Yang Lee; Hyo-Bum Kwak; John M Lawler,Experimental gerontology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026643/,PMC5026643
"The Impact of SRT2104 on Skeletal Muscle Mitochondrial Function, Redox Biology, and Loss of Muscle Mass in Hindlimb Unloaded Rats",Lauren T Wesolowski; Jessica L Simons; Pier L Semanchik; Mariam A Othman; Joo-Hyun Kim; John M Lawler; Khaled Y Kamal; Sarah H White-Springer,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10342025/,PMC10342025
Age-related alterations in the sarcolemmal environment are attenuated by lifelong caloric restriction and voluntary exercise,Jeffrey M Hord; Rachel Botchlett; John M Lawler,Experimental gerontology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5026642/,PMC5026642
Microbial isolation and characterization from two flex lines from the urine processor assembly onboard the international space station,Hang Ngoc Nguyen; G Marie Sharp; Sarah Stahl-Rommel; Yo-Ann Velez Justiniano; Christian L Castro; Mayra Nelman-Gonzalez; Aubrie O’Rourke; Michael D Lee; Jill Williamson; Chelsea McCool; Brian Crucian; Kenneth W Clark; Miten Jain; Sarah L Castro-Wallace,Biofilm,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10020673/,PMC10020673
Bioreactor development for skeletal muscle hypertrophy and atrophy by manipulating uniaxial cyclic strain: proof of concept,Khaled Y Kamal; Mariam Atef Othman; Joo-Hyun Kim; John M Lawler,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167039/,PMC11167039
CAMDLES: CFD-DEM Simulation of Microbial Communities in Spaceflight and Artificial Microgravity,Rocky An; Jessica Audrey Lee,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9144607/,PMC9144607
Hardware Validation of the Advanced Plant Habitat on ISS: Canopy Photosynthesis in Reduced Gravity,Oscar Monje; Jeffrey T Richards; John A Carver; Dinah I Dimapilis; Howard G Levine; Nicole F Dufour; Bryan G Onate,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7314936/,PMC7314936
Trimeric Structure of (+)-Pinoresinol-forming Dirigent Protein at 1.95 Å Resolution with Three Isolated Active Sites,Kye-Won Kim; Clyde A Smith; Michael D Daily; John R Cort; Laurence B Davin; Norman G Lewis,The Journal of Biological Chemistry,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4340379/,PMC4340379
Reduced Arogenate Dehydratase Expression: Ramifications for Photosynthesis and Metabolism,"Ricarda Höhner; Joaquim V Marques; Tetsuro Ito; Yoshiaki Amakura; Alan D Budgeon, Jr; Karl Weitz; Kim K Hixson; Laurence B Davin; Helmut Kirchhoff; Norman G Lewis",Plant Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5933128/,PMC5933128
New Insights Into Lignification via Network and Multi-Omics Analyses of Arogenate Dehydratase Knock-Out Mutants in Arabidopsis thaliana,Kim K Hixson; Joaquim V Marques; Jason P Wendler; Jason E McDermott; Karl K Weitz; Therese R Clauss; Matthew E Monroe; Ronald J Moore; Joseph Brown; Mary S Lipton; Callum J Bell; Ljiljana Paša-Tolić; Laurence B Davin; Norman G Lewis,Frontiers in Plant Science,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8185232/,PMC8185232
Functional Consequences of Radiation-Induced Oxidative Stress in Cultured Neural Stem Cells and the Brain Exposed to Charged Particle Irradiation,Bertrand P Tseng; Erich Giedzinski; Atefeh Izadi; Tatiana Suarez; Mary L Lan; Katherine K Tran; Munjal M Acharya; Gregory A Nelson; Jacob Raber; Vipan K Parihar; Charles L Limoli,Antioxidants & Redox Signaling,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3936501/,PMC3936501
The Last Mile in Beta-Cell Replacement Therapy for Type 1 Diabetes: Time to Grow Up,Lorenzo Piemonti,Transplant International,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998595/,PMC11998595
Network Analysis of Gene Transcriptions of Arabidopsis thaliana in Spaceflight Microgravity,Vidya Manian; Jairo Orozco; Harshini Gangapuram; Heeralal Janwa; Carlos Agrinsoni,Genes,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996555/,PMC7996555
"The effect of spaceflight on mouse olfactory bulb volume, neurogenesis, and cell death indicates the protective effect of novel environment",Sarah E Latchney; Phillip D Rivera; Xiao W Mao; Virginia L Ferguson; Ted A Bateman; Louis S Stodieck; Gregory A Nelson; Amelia J Eisch,Journal of Applied Physiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4152162/,PMC4152162
Detection of Genes in Arabidopsis thaliana L. Responding to DNA Damage from Radiation and Other Stressors in Spaceflight,Vidya Manian; Jairo Orozco-Sandoval; Victor Diaz-Martinez,Genes,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8234954/,PMC8234954
Characterization of mouse ocular response to a 35-day spaceflight mission: Evidence of blood-retinal barrier disruption and ocular adaptations,Xiao W Mao; Nina C Nishiyama; Stephanie D Byrum; Seta Stanbouly; Tamako Jones; Alyson Drew; Vijayalakshmi Sridharan; Marjan Boerma; Alan J Tackett; David Zawieja; Jeffrey S Willey; Michael Delp; Michael J Pecaut,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6547757/,PMC6547757
"Effects of low-dose rate γ-irradiation combined with simulated microgravity on markers of oxidative stress, DNA methylation potential, and remodeling in the mouse heart",John W Seawright; Yusra Samman; Vijayalakshmi Sridharan; Xiao Wen Mao; Maohua Cao; Preeti Singh; Stepan Melnyk; Igor Koturbash; Gregory A Nelson; Martin Hauer-Jensen; Marjan Boerma,PLoS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5498037/,PMC5498037
Mice Exposed to Combined Chronic Low-Dose Irradiation and Modeled Microgravity Develop Long-Term Neurological Sequelae,Eliah G Overbey; Amber M Paul; Willian A da Silveira; Candice GT Tahimic; Sigrid S Reinsch; Nathaniel Szewczyk; Seta Stanbouly; Charles Wang; Jonathan M Galazka; Xiao Wen Mao,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6747492/,PMC6747492
"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",Eliah G Overbey; Willian Abraham da Silveira; Seta Stanbouly; Nina C Nishiyama; Gina D Roque-Torres; Michael J Pecaut; David Carl Zawieja; Charles Wang; Jeffrey S Willey; Michael D Delp; Gary Hardiman; Xiao Wen Mao,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,PMC6746706
A multi-omics longitudinal study of the murine retinal response to chronic low-dose irradiation and simulated microgravity,Prachi Kothiyal; Greg Eley; Hari Ilangovan; Katherine A Hoadley; S Robin Elgart; Xiao W Mao; Parastou Eslami,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9547011/,PMC9547011
Characterization of gene expression profiles in the mouse brain after 35 days of spaceflight mission,Jacob M Holley; Seta Stanbouly; Michael J Pecaut; Jeffrey S Willey; Michael Delp; Xiao Wen Mao,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9365836/,PMC9365836
Evaluating Ocular Response in the Retina and Optic Nerve Head after Single and Fractionated High-Energy Protons,Xiao-Wen Mao; Seta Stanbouly; Tamako Jones; Gregory Nelson,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8400407/,PMC8400407
Evidence of Spaceflight-Induced Adverse Effects on Photoreceptors and Retinal Function in the Mouse Eye,Xiaowen Mao; Seta Stanbouly; Jacob Holley; Michael Pecaut; James Crapo,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10138634/,PMC10138634
Routine omics collection is a golden opportunity for European human research in space and analog environments,Henry Cope; Craig RG Willis; Matthew J MacKay; Lindsay A Rutter; Li Shean Toh; Philip M Williams; Raúl Herranz; Joseph Borg; Daniela Bezdan; Stefania Giacomello; Masafumi Muratani; Christopher E Mason; Timothy Etheridge; Nathaniel J Szewczyk,Patterns,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9583032/,PMC9583032
Disturbances in human position sense during alterations in gravity: a parabolic flight experiment,Bernhard M Weber; Michael Panzirsch; Benedikt Pleintinger; Martin Stelzer; Stella Arand; Christian Schöttler; Ralph Bayer; Annette Hagengruber; Uwe Proske,Experimental Brain Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12031868/,PMC12031868
Molecular and physiological changes in the SpaceX Inspiration4 civilian crew,Christopher W Jones; Eliah G Overbey; Jerome Lacombe; Adrian J Ecker; Cem Meydan; Krista Ryon; Braden Tierney; Namita Damle; Matthew MacKay; Evan E Afshin; Jonathan Foox; Jiwoon Park; Theodore M Nelson; Mir Suhail Mohamad; Syed Gufran Ahmad Byhaqui; Burhan Aslam; Ummer Akbar Tali; Liaqun Nisa; Priya V Menon; Chintan O Patel; Sharib A Khan; Doug J Ebert; Aaron Everson; Michael C Schubert; Nabila N Ali; Mallika S Sarma; JangKeun Kim; Nadia Houerbi; Kirill Grigorev; J Sebastian Garcia Medina; Alexander J Summers; Jian Gu; John A Altin; Ali Fattahi; Mohammad I Hirzallah; Jimmy H Wu; Alexander C Stahn; Afshin Beheshti; Remi Klotz; Veronica Ortiz; Min Yu; Laura Patras; Irina Matei; David Lyden; Ari Melnick; Neil Banerjee; Sean Mullane; Ashley S Kleinman; Michael Loesche; Anil S Menon; Dorit B Donoviel; Emmanuel Urquieta; Jaime Mateus; Ashot E Sargsyan; Mark Shelhamer; Frederic Zenhausern; Eric M Bershad; Mathias Basner; Christopher E Mason,Nature,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11357997/,PMC11357997
Spatial omics technologies at multimodal and single cell/subcellular level,Jiwoon Park; Junbum Kim; Tyler Lewy; Charles M Rice; Olivier Elemento; André F Rendeiro; Christopher E Mason,Genome Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9746133/,PMC9746133
Genomic characterization and radiation tolerance of Naganishia kalamii sp. nov. and Cystobasidium onofrii sp. nov. from Mars 2020 mission assembly facilities,Patrick Leo; Marcus de Melo Texeira; Atul M Chander; Nitin K Singh; Anna C Simpson; Andrey Yurkov; Fathi Karouia; Jason E Stajich; Christopher E Mason; Kasthuri Venkateswaran,IMA Fungus,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10422843/,PMC10422843
"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight",J Sebastian Garcia-Medina; Karolina Sienkiewicz; S Anand Narayanan; Eliah G Overbey; Kirill Grigorev; Krista A Ryon; Marissa Burke; Jacqueline Proszynski; Braden Tierney; Caleb M Schmidt; Nuria Mencia-Trinchant; Remi Klotz; Veronica Ortiz; Jonathan Foox; Christopher Chin; Deena Najjar; Irina Matei; Irenaeus Chan; Carlos Cruchaga; Ashley Kleinman; JangKeun Kim; Alexander Lucaci; Conor Loy; Omary Mzava; Iwijn De Vlaminck; Anvita Singaraju; Lynn E Taylor; Julian C Schmidt; Michael A Schmidt; Kelly Blease; Juan Moreno; Andrew Boddicker; Junhua Zhao; Bryan Lajoie; Andrew Altomare; Semyon Kruglyak; Shawn Levy; Min Yu; Duane C Hassane; Susan M Bailey; Kelly Bolton; Jaime Mateus; Christopher E Mason,Precision Clinical Medicine,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11022651/,PMC11022651
Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,Taghreed M Al-Turki; David G Maranon; Christopher B Nelson; Aidan M Lewis; Jared J Luxton; Lynn E Taylor; Noelia Altina; Fei Wu; Huixun Du; JangKeun Kim; Namita Damle; Eliah Overbey; Cem Meydan; Kirill Grigorev; Daniel A Winer; David Furman; Christopher E Mason; Susan M Bailey,Communications Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167063/,PMC11167063
